#   1 NUMBER                 Running object number                                     
#   2 X_IMAGE                Object position along x                                    [pixel]
#   3 Y_IMAGE                Object position along y                                    [pixel]
#   4 ALPHA_J2000            Right ascension of barycenter (J2000)                      [deg]
#   5 DELTA_J2000            Declination of barycenter (J2000)                          [deg]
#   6 FLUX_APER              Flux vector within fixed circular aperture(s)              [count]
#   7 FLUXERR_APER           RMS error vector for aperture flux(es)                     [count]
#   8 FLUX_RADIUS            Fraction-of-light radii                                    [pixel]
#   9 FWHM_IMAGE             FWHM assuming a gaussian core                              [pixel]
#  10 BACKGROUND             Background at centroid position                            [count]
#  11 THRESHOLD              Detection threshold above background                       [count]
#  12 FLUX_MAX               Peak flux above background                                 [count]
#  13 ISOAREA_IMAGE          Isophotal area above Analysis threshold                    [pixel**2]
#  14 A_IMAGE                Profile RMS along major axis                               [pixel]
#  15 B_IMAGE                Profile RMS along minor axis                               [pixel]
#  16 THETA_IMAGE            Position angle (CCW/x)                                     [deg]
#  17 FLAGS                  Extraction flags                                          
       137    943.4422    483.8243 300.3213276 +22.8172962     360.2269     69.62194      0.984     2.67    -10.20216     19.62747     63.71837         5     0.796     0.544  37.56   0
       138    829.3470    483.2340 300.2859470 +22.7829542     1106.029     69.58652      1.373     4.09    -9.996685     19.62747     161.3472        17     1.502     0.756  80.01   0
       139    582.6810    481.7358 300.2095892 +22.7086184     321.4674     69.67504      1.156     2.73    -9.336755     19.62747     45.05035         5     0.713     0.457  80.28   0
       140    867.5073    478.3729 300.2994224 +22.7929878     2027.482     69.51562      1.058     1.98    -9.995458     19.62747     313.5563        18     0.892     0.856 -18.80   0
       141    959.2934    469.0029 300.3310877 +22.8177840     455.1027     69.48015      1.288     3.20    -10.22627     19.62747      78.7021        10     1.092     0.718  65.98   0
       142     99.4365    468.8659 300.0634643 +22.5600326      554.241      69.5688      1.218     2.55    -10.19574     19.62747     83.05098        10     0.865     0.759  67.29   0
       143    641.0398    449.0244 300.2383920 +22.7167135     429.8167     69.60423      1.252     2.00    -9.459152     19.62747      75.3177         6     0.707     0.535  40.62   0
       144    955.4702    441.1697 300.3389399 +22.8086408     400.4985      69.5688      1.254     2.79    -10.09887     19.62747     51.05167         7     0.823     0.596   7.55   0
       145    701.9185    441.0532 300.2599451 +22.7326644     522.6767     69.60423      1.342     2.03    -9.688829     19.62747     74.10498         9     0.737     0.704 -11.08   0
       146    858.9835    437.4990 300.3100472 +22.7786914     526.8392     69.48015      1.194     1.98    -9.984698     19.62747     82.24384         8     0.724     0.652  74.30   0
       147    843.2183    433.5406 300.3064188 +22.7728324     324.5291     69.55108      1.185     2.27    -9.969738     19.62747     56.54836         5     0.685     0.479 -16.51   0
       148    587.5333    431.7171 300.2273529 +22.6957104     1522.808     69.67504      1.139     2.19    -9.192924     19.62747     229.5937        13     0.855     0.768  58.97   0
       149    948.3506    430.2993 300.3402516 +22.8033850     114.5443     69.63965      0.999     3.22    -10.04803     19.62747     47.92413         6     0.901     0.454   4.54   0
       150    998.9085    410.6515 300.3624043 +22.8128759     758.9717     69.62194      1.188     2.06     -10.0346     19.62747     128.9106         8     0.732     0.647  64.66   0
       151    957.3051    409.4008 300.3498342 +22.8000602     418.4594     69.44465      1.101     2.28    -10.02067     19.62747     89.28992         9     0.840     0.708  44.20   0
       152    870.8417    410.3659 300.3225597 +22.7744465     199.9463     69.62194      0.947     2.19    -9.953322     19.62747      56.4558         6     0.686     0.610  82.30   0
       153    698.1774    405.6363 300.2702864 +22.7213708       482.33     69.58652      1.175     1.98    -9.515481     19.62747     105.9625         9     0.776     0.694  26.37   0
       154    202.0107    404.2961 300.1163199 +22.5722733     306.6051     69.49789      1.093     3.45    -9.653939     19.62747     45.35501         7     0.851     0.685  72.30   0
       155    264.4537    399.8167 300.1371882 +22.5897116     1780.336     69.55108      1.166     2.17    -9.372795     19.62747     250.9131        18     1.027     0.826  67.28   0
       156    997.4738    397.9953 300.3660685 +22.8088086     2208.374     69.49789      1.102     1.83    -10.09661     19.62747     376.0692        18     0.935     0.815  74.46   0
       157    211.7341    394.6233 300.1224845 +22.5724136     3588.784     69.55108      1.182     2.12     -9.53169     19.62747     539.1442        21     0.972     0.880  39.37   0
       158    977.4658    389.1779 300.3626921 +22.8002841     957.1581     69.55108      1.169     2.32     -10.1003     19.62747     148.3248        14     0.914     0.813 -73.79   0
       159    352.3889    388.7558 300.1681288 +22.6129002     2329.584      69.5688      1.204     2.18    -9.272253     19.62747     335.3658        19     0.963     0.886  61.75   0
       160    596.6086    385.3528 300.2452412 +22.6851152     9098.918     69.58652      1.156     2.06    -9.157529     19.62747      1294.87        40     1.135     0.966  74.11   0
       161    930.0469    367.7798 300.3548545 +22.7799366     272.5052     69.62194      1.081     2.66    -10.00822     19.62747     70.11346         9     0.928     0.611  51.82   0
       162    151.4726    365.5643 300.1131923 +22.5460052     1034.574     69.53336      1.215     2.21    -9.691839     19.62747     131.2997        14     0.971     0.820  41.69   0
       163    537.3184    354.8120 300.2367013 +22.6585793     3186.923     69.55108      1.188     1.95    -9.116259     19.62747     543.2138        22     0.964     0.901  43.33   0
       164    950.9687    355.0616 300.3655103 +22.7825451     366.0322     69.58652      1.042     1.84    -10.10173     19.62747     105.2264         8     0.786     0.627  86.83   0
       165    252.1400    354.2804 300.1481500 +22.5729516     274.3722     69.62194      1.097     2.66    -9.218267     19.62747     52.94591         7     0.803     0.605 -25.64   0
       166    650.9111    345.1243 300.2752193 +22.6898295     278.8952     69.69273      0.980     2.88    -9.376202     19.62747     44.41495         6     0.738     0.553 -64.22   0
       167    741.3674    343.8687 300.3038067 +22.7165639     483.4156      69.5688      1.098     2.50    -9.522431     19.62747     78.03274         7     0.806     0.566  60.07   0
       168    443.9275    341.0701 300.2120967 +22.6266475     3028.069     69.63965      1.236     2.11    -9.125756     19.62747      515.539        24     1.007     0.923  82.37   0
       169    835.8209    335.2973 300.3360273 +22.7423876     781.8763     69.49789      1.259     2.20    -9.518662     19.62747     117.5761        10     0.965     0.658  56.56   0
       170    808.4369    322.8185 300.3315445 +22.7306015     226.4957      69.5688      1.131     2.06    -9.461733     19.62747     57.80135         6     0.722     0.575  29.59   0
       171    331.5041    320.3562 300.1838476 +22.5870058     1341.159     69.58652      1.173     2.18     -9.06127     19.62747     181.7513        17     0.972     0.844  69.11   0
       172     49.8703    317.8537 300.0971167 +22.5018473     469.3784     69.58652      1.263     2.84    -9.563485     19.62747     66.03055         9     0.861     0.692 -24.72   0
       173    300.8177    309.8368 300.1777197 +22.5747879     14741.44      69.5688      1.253     2.15    -9.031382     19.62747     2281.832        47     1.163     1.043  69.14   0
       174    835.2575    307.1432 300.3449951 +22.7341280     648.0042     69.63965      1.125     2.34    -9.380706     19.62747     110.6933        10     0.839     0.694  86.91   0
       175    750.9278    295.8499 300.3223801 +22.7056300      270.477      69.5688      1.255     3.78    -9.302353     19.62747      43.0733         5     0.799     0.513 -50.96   0
       176    175.3281    295.9476 300.1432140 +22.5331816     214.6693      69.5688      1.056     2.47    -9.126258     19.62747     36.68232         5     0.841     0.467  86.16   0
       177    399.0342    294.8059 300.2131516 +22.5999101     362.7418      69.5688      1.155     2.38     -8.98601     19.62747     50.35377         6     0.837     0.464 -34.93   0
       178    711.1858    289.5606 300.3120397 +22.6919209       927.19     69.58652      1.198     2.29    -9.262363     19.62747      140.464        11     0.950     0.692 -79.01   0
       179    926.3951    282.1736 300.3815183 +22.7542370     232.2643     69.53336      1.012     2.16    -9.670167     19.62747     56.74784         5     0.709     0.434  66.36   0
       180    373.0226    274.2271 300.2117409 +22.5862061      1177.53     69.55108      1.495     2.27    -8.931034     19.62747     152.8324        16     1.089     0.786  73.28   0
       181    448.9567    253.2786 300.2421686 +22.6029451     493.5093     69.55108      1.126     2.46     -8.85185     19.62747     87.62042        10     0.846     0.724 -76.00   0
       182    693.6309    245.1300 300.3209965 +22.6738971     1125.352      69.5688      1.202     2.15    -8.994212     19.62747     167.2755        16     0.970     0.830 -88.82   0
       183    954.9243    239.5801 300.4042450 +22.7505317     1505.275      69.5688      1.119     2.02    -9.545893     19.62747     266.5938        15     0.872     0.807  67.07   0
       184    402.0217    229.2678 300.2353587 +22.5819864     358.8191     69.55108      1.401     3.24    -8.832554     19.62747      41.1463         7     0.727     0.680  28.44   0
       185   1023.8748    227.4757 300.4296824 +22.7676873     543.7374     53.01598      0.893     2.26    -9.987478     19.62747     132.6865         6     0.849     0.331 -89.59  24
       186     76.8810    223.3864 300.1361771 +22.4828417      670.642     69.55108      1.576     3.62    -8.976442     19.62747     79.11807        13     1.158     0.870 -20.28   0
       187    970.7750    219.8415 300.4155968 +22.7496006     348.3096     69.62194      1.238     3.94    -9.530252     19.62747     37.60735         6     0.787     0.563  42.46   0
       188    765.1808    206.5782 300.3558049 +22.6842433     217.9952      69.5688      1.017     1.75    -8.962635     19.62747     57.16824         5     0.653     0.459 -23.18   0
       189    863.4178    195.7121 300.3899519 +22.7105296     985.8398     69.51562      1.123     2.19    -8.907083     19.62747     159.0003        14     0.871     0.817 -87.90   0
       190    282.0633    193.2017 300.2097518 +22.5356829       926.42     69.55108      1.185     1.94    -8.751755     19.62747     180.0347        13     0.885     0.791  12.10   0
       191    360.0369    188.0851 300.2356643 +22.5575797     533.4907     69.55108      1.350     3.22    -8.664513     19.62747      70.2513        11     0.964     0.793 -86.26   0
       192    176.5972    180.3322 300.1811389 +22.5003782     381.3474     69.55108      1.168     3.14    -8.821268     19.62747     47.29807         9     0.848     0.769 -70.79   0
       193    714.4081    177.2087 300.3495172 +22.6606003     806.0556      69.4269      1.175     2.24    -8.854382     19.62747     117.1085        12     0.859     0.726  85.30   0
       194    779.3732    176.5114 300.3699869 +22.6798505     339.1357     69.55108      1.101     3.87    -8.907726     19.62747     48.30382         6     0.889     0.483 -87.69   0
       195    986.0584    169.7115 300.4366359 +22.7397594      489.588     69.63965      1.289     2.89    -9.133857     19.62747     65.95415         9     0.947     0.610  54.34   0
       196    718.4221    168.5917 300.3535645 +22.6593256     416.0141      69.5688      1.232     2.91    -8.853366     19.62747     48.69439         7     0.787     0.672 -18.20   0
       197    638.9933    168.0544 300.3289959 +22.6353873     518.0007      69.5688      1.220     2.11    -8.801927     19.62747      103.088         9     0.772     0.681  39.84   0
       198    834.5345    159.2991 300.3927662 +22.6914156     693.4149     69.65735      1.121     2.19    -8.843948     19.62747     96.08934         9     0.802     0.652 -82.67   0
       199    565.4156    159.8307 300.3087520 +22.6109892     426.9325      69.5688      1.005     1.81    -8.792153     19.62747     77.54674         6     0.688     0.489  83.21   0
       200    846.6415    158.5378 300.3967874 +22.6948207     320.0286     69.55108      1.065     2.93    -8.846047     19.62747     48.99812         7     0.876     0.533  61.51   0
       201   1007.3758    149.2991 300.4499105 +22.7402681     772.6352     69.51562      1.113     2.27    -9.050183     19.62747      125.356        11     0.803     0.772 -41.19   0
       202    963.2939    148.5188 300.4364134 +22.7268527     546.1312     69.71042      0.980     2.07    -8.916399     19.62747     102.0385         9     0.868     0.594 -86.87   0
       203    197.4313    142.1670 300.2000002 +22.4956665     300.9937     69.58652      1.244     3.39    -8.744655     19.62747     42.06851         5     0.763     0.437  68.06   0
       204     59.3733    136.7219 300.1588630 +22.4527211     1027.539      69.5688      1.282     2.80    -8.792504     19.62747     127.7039        16     1.006     0.911 -81.68   0
       205    882.4078    133.3871 300.4161001 +22.6982948     415.0656      69.4624      1.219     2.76    -8.715634     19.62747     60.38644         5     0.701     0.470  73.94   0
       206    216.7031    130.1169 300.2099013 +22.4979825     2739.596      69.7281      1.270     2.25    -8.713478     19.62747      366.631        24     1.119     0.884  65.55   0
       207      1.3294    124.8532 300.1446834 +22.4319134     457.3845     54.14337      0.978     2.31     -8.88553     19.62747     89.96776         6     0.734     0.468  85.28  24
       208    200.0942    120.8911 300.2077314 +22.4903562     387.3598      69.7281      1.324     3.66     -8.71826     19.62747     42.73225         8     0.785     0.717  34.09   0
       209   1015.4377    117.3994 300.4627774 +22.7335055     8971.216      69.5688      1.144     2.04    -8.911998     19.62747     1290.109        34     1.061     0.966  82.68   0
       210    860.7316    111.4939 300.4164462 +22.6855123     1718.722     69.71042      1.171     2.14    -8.574862     19.62747     242.0947        17     0.973     0.863  56.69   0
       211    964.3806    110.2837 300.4491598 +22.7161820     1354.519     69.51562      1.118     2.07    -8.747479     19.62747      225.392        13     0.884     0.759  79.07   0
       212    410.3275    106.7589 300.2777012 +22.5492891     345.9899     69.55108      1.283     3.42    -8.614997     19.62747     47.78553         5     0.735     0.460 -80.47   0
       213    100.1559     96.2637 300.1846607 +22.4533331     374.6898      69.5688      1.476     3.19    -8.651068     19.62747     52.50262         7     0.978     0.549  72.79   0
       214    461.4361     94.1205 300.2977059 +22.5609675     804.0118     69.51562      1.184     2.25    -8.667949     19.62747     112.8139        11     0.869     0.745  80.66   0
       215    235.6127     74.0241 300.2339787 +22.4875427     2816.572      69.5688      1.263     2.31    -8.450832     19.62747     402.3298        21     1.071     0.869  58.57   0
       216     86.4663     73.1065 300.1879192 +22.4425823      347.749     69.71042      1.509     3.54    -8.713453     19.62747     36.69092         7     0.869     0.602  10.63   0
       217    481.5595     59.3154 300.3152602 +22.5569947     3114.208     69.53336      1.218     2.18    -8.214064     19.62747     420.6458        22     1.049     0.897  79.99   0
       218    366.9038     59.3636 300.2795668 +22.5226668     225.3119      69.5688      0.991     2.75    -8.568051     19.62747     47.71819         7     0.827     0.577  34.03   0
       219    734.1785     48.9997 300.3972775 +22.6296659     255.0055     69.49789      1.112     2.44    -8.041403     19.62747     49.43502         6     0.766     0.640 -88.98   0
       220    826.2737     47.5794 300.4264402 +22.6568216     133.1802      69.5688      1.023     3.48    -8.046774     19.62747     35.90274         5     0.752     0.465 -16.24   0
       221    610.0110     39.2968 300.3617457 +22.5897057     2982.043      69.4624      1.222     2.10    -7.995532     19.62747     460.9101        23     1.041     0.922  59.72   0
       222    384.8827     38.3629 300.2919721 +22.5220194     695.9023     69.53336      1.262     2.38    -8.589813     19.62747       104.23        12     0.920     0.756  59.06   0
       223    650.9895     36.6267 300.3753746 +22.6012065     427.5804      69.5688      1.267     2.23    -7.968767     19.62747     81.31845         8     0.790     0.648 -82.22   0
       224    937.1224     30.3409 300.4665938 +22.6850334     149.7539     69.60423      1.046     3.44    -8.453155     19.62747     36.04307         5     0.787     0.436  16.53   0
       225    133.6983     30.1687 300.2165237 +22.4444105     163.0063     69.55108      1.256     2.81    -8.776635     19.62747     44.55714         6     0.713     0.652  19.73   0
       226    705.6316     27.8287 300.3952503 +22.6150346     248.0538      69.5688      1.137     3.42    -7.863193     19.62747     33.14405         5     0.743     0.456  74.50   0
       227    654.1341     24.2110 300.3803812 +22.5985790     1275.023     69.51562      1.226     2.25    -7.794794     19.62747     206.2013        14     0.989     0.786 -75.16   0
       228    294.8408     24.8008 300.2683624 +22.4911513     223.8103     69.58652      1.363     4.46    -8.593784     19.62747     33.11602         5     0.838     0.676 -37.17   0
       229    669.2515     22.6407 300.3855996 +22.6026530     464.5102     69.58652      1.874     5.70    -7.781411     19.62747     40.82306         9     1.250     0.733  60.56   0
       230    956.9083   1017.4985 300.1518919 +22.9745857      212.045     69.74577      1.420     4.66    -13.85151     19.62747     32.67859         6     1.262     0.488  -5.29  16
       231    284.1796   1004.9163 299.9465127 +22.7691586     561.0078     69.51562      1.327     2.17    -10.06949     19.62747     86.66628         9     0.753     0.712  14.47   0
       232    120.4749   1000.1182 299.8971940 +22.7186320      867.439     69.67504      2.544     8.70     27.01874     19.62747     41.10097        13     1.785     1.184  29.19   0
